date,nav,scheme_name,scheme_code
25-07-2023,79.73520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-07-2023,79.67200,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-07-2023,79.91040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-07-2023,80.24200,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-07-2023,80.41380,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-07-2023,79.83050,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-07-2023,80.18990,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-07-2023,80.29970,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-07-2023,79.50800,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-07-2023,79.32020,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-07-2023,79.14980,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-07-2023,78.88910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-07-2023,79.68890,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-07-2023,80.37880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-07-2023,79.99620,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-07-2023,79.78790,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-07-2023,79.14170,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-06-2023,79.08150,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-06-2023,78.64240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-06-2023,78.15010,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-06-2023,77.80000,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-06-2023,77.64830,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-06-2023,78.33750,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-06-2023,79.29990,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-06-2023,79.25900,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-06-2023,79.33490,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-06-2023,79.38260,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-06-2023,78.52730,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-06-2023,77.96510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-06-2023,77.95650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-06-2023,77.42860,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-06-2023,76.92040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-06-2023,76.83570,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-06-2023,77.60090,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-06-2023,76.56040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-06-2023,76.14440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-06-2023,76.11860,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-06-2023,75.94640,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
31-05-2023,75.57680,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-05-2023,75.62530,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-05-2023,75.57850,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-05-2023,75.25490,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-05-2023,74.21470,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-05-2023,73.90940,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-05-2023,74.11110,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-05-2023,73.76220,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-05-2023,73.29150,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-05-2023,73.05670,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-05-2023,73.25580,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-05-2023,73.87300,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-05-2023,73.92060,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-05-2023,74.20780,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-05-2023,74.26380,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-05-2023,74.11240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-05-2023,73.70850,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-05-2023,73.70650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-05-2023,72.79810,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-05-2023,72.91850,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-05-2023,72.01980,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-05-2023,71.94510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-04-2023,71.97980,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-04-2023,70.83280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-04-2023,70.26510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-04-2023,70.26220,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-04-2023,70.13510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-04-2023,70.04720,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-04-2023,69.88400,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-04-2023,70.09910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-04-2023,70.28520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-04-2023,69.92520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-04-2023,70.00080,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-04-2023,69.88810,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-04-2023,69.47780,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-04-2023,68.87530,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-04-2023,69.07300,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-04-2023,68.80800,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-04-2023,68.13510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
31-03-2023,67.54880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-03-2023,66.72650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-03-2023,65.99990,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-03-2023,66.02370,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-03-2023,66.23640,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-03-2023,66.78880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-03-2023,66.89340,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-03-2023,66.50760,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-03-2023,66.32910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-03-2023,66.87840,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-03-2023,66.68610,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-03-2023,66.40410,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-03-2023,66.48650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-03-2023,67.03930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-03-2023,67.96650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-03-2023,68.44960,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-03-2023,69.03080,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-03-2023,69.15850,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-03-2023,68.72090,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-03-2023,68.54250,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-03-2023,68.92110,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-02-2023,68.38050,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-02-2023,68.48240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-02-2023,68.71260,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-02-2023,68.70630,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-02-2023,68.92480,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-02-2023,69.94270,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-02-2023,69.94590,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-02-2023,70.00190,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-02-2023,70.58160,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-02-2023,70.06320,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-02-2023,69.18660,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-02-2023,68.96610,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-02-2023,69.81540,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-02-2023,69.81430,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-02-2023,69.66560,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-02-2023,68.88480,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-02-2023,68.79950,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-02-2023,68.93600,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-02-2023,68.52720,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-02-2023,68.57510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
31-01-2023,68.34420,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-01-2023,68.48190,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-01-2023,68.05930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-01-2023,68.44870,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-01-2023,69.23820,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-01-2023,69.36240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-01-2023,69.02390,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-01-2023,69.49720,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-01-2023,70.04820,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-01-2023,69.86920,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-01-2023,69.65900,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-01-2023,70.26300,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-01-2023,70.10170,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-01-2023,70.03020,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-01-2023,70.32950,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-01-2023,70.68000,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-01-2023,70.00520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-01-2023,70.78170,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-01-2023,71.62330,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-01-2023,72.43880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-01-2023,72.14870,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-12-2022,72.11330,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-12-2022,72.32600,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-12-2022,72.23900,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-12-2022,72.26960,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-12-2022,71.80640,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-12-2022,70.96870,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-12-2022,72.42650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-12-2022,72.99390,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-12-2022,73.60850,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-12-2022,73.75650,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-12-2022,73.05350,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-12-2022,74.00030,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-12-2022,74.79810,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-12-2022,74.29430,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-12-2022,73.81440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-12-2022,73.72580,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-12-2022,74.08090,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-12-2022,74.20840,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-12-2022,74.57490,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-12-2022,74.58970,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-12-2022,74.55480,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-12-2022,74.71240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-11-2022,74.36070,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-11-2022,73.80420,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-11-2022,73.75880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-11-2022,73.40580,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-11-2022,73.48420,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-11-2022,73.08080,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-11-2022,72.83930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-11-2022,72.52270,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-11-2022,73.03310,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-11-2022,73.30320,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-11-2022,73.97990,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-11-2022,74.22660,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-11-2022,74.43360,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-11-2022,74.23790,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-11-2022,73.28770,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-11-2022,74.06950,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-11-2022,74.36830,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-11-2022,74.63550,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-11-2022,74.45120,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-11-2022,74.56260,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-11-2022,74.82900,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
31-10-2022,73.99840,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-10-2022,73.01080,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-10-2022,73.08330,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-10-2022,73.21240,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-10-2022,73.15740,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-10-2022,74.00230,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-10-2022,73.52500,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-10-2022,73.31220,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-10-2022,72.93900,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-10-2022,72.69220,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-10-2022,72.26930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-10-2022,72.74050,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-10-2022,72.13440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-10-2022,73.32590,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-10-2022,73.88030,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-10-2022,74.07280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-10-2022,74.19160,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-10-2022,72.51150,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-09-2022,73.17400,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-09-2022,72.14390,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-09-2022,72.52380,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-09-2022,72.79360,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-09-2022,72.71490,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-09-2022,74.13280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-09-2022,75.55080,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-09-2022,75.55460,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-09-2022,76.15360,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-09-2022,75.47710,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-09-2022,74.95100,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-09-2022,76.91840,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-09-2022,77.09200,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-09-2022,77.34550,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-09-2022,76.92530,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-09-2022,76.64100,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-09-2022,76.62770,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-09-2022,76.05210,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-09-2022,75.95210,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-09-2022,76.34280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-09-2022,76.29540,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-09-2022,76.04560,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-08-2022,76.22110,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-08-2022,74.33210,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-08-2022,75.27540,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-08-2022,74.95460,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-08-2022,75.10450,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-08-2022,74.72550,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-08-2022,74.40930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-08-2022,75.79180,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-08-2022,76.67290,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-08-2022,76.52860,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-08-2022,75.85120,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-08-2022,75.32280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-08-2022,75.32370,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-08-2022,74.45440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-08-2022,74.89760,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-08-2022,74.60440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-08-2022,74.22720,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-08-2022,73.88280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-08-2022,74.03040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-08-2022,73.70950,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-07-2022,72.99470,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-07-2022,71.90630,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-07-2022,69.85250,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-07-2022,69.13260,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-07-2022,69.76730,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-07-2022,69.96010,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-07-2022,69.96090,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-07-2022,69.12520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-07-2022,68.92500,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-07-2022,68.61550,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-07-2022,67.56910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-07-2022,67.00150,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-07-2022,67.10570,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-07-2022,66.94950,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-07-2022,67.74320,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-07-2022,67.70090,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-07-2022,67.53700,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-07-2022,67.14820,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-07-2022,65.71510,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-07-2022,65.61050,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-07-2022,65.08770,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-06-2022,64.36040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-06-2022,64.81330,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-06-2022,65.42750,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-06-2022,65.52880,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-06-2022,65.24310,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-06-2022,64.47000,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
22-06-2022,63.70740,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
21-06-2022,64.42330,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-06-2022,63.37800,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-06-2022,62.98520,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-06-2022,63.74590,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
15-06-2022,64.85680,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
14-06-2022,64.39930,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-06-2022,64.43390,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-06-2022,66.13390,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-06-2022,67.26040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
08-06-2022,66.93370,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
07-06-2022,66.74120,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-06-2022,67.54800,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
03-06-2022,68.07170,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-06-2022,68.82760,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
01-06-2022,68.83190,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
31-05-2022,69.13610,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
30-05-2022,68.53300,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-05-2022,67.22910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-05-2022,66.16100,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
25-05-2022,65.45570,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
24-05-2022,66.36280,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
23-05-2022,66.65120,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
20-05-2022,66.84720,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
19-05-2022,65.84960,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
18-05-2022,67.77200,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
17-05-2022,67.82710,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
16-05-2022,66.29380,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
13-05-2022,65.43730,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
12-05-2022,65.40830,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
11-05-2022,66.86230,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
10-05-2022,67.74910,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
09-05-2022,68.38160,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
06-05-2022,68.97380,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
05-05-2022,71.89040,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
04-05-2022,71.97290,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
02-05-2022,74.10480,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
29-04-2022,74.25350,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
28-04-2022,74.74580,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
27-04-2022,73.97440,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
26-04-2022,75.21450,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,120503
