date,nav,scheme_name,scheme_code
17-04-2015,24.74720,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-04-2015,25.04570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-04-2015,25.21970,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-04-2015,25.46070,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-04-2015,25.43420,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-04-2015,25.43550,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-04-2015,25.35940,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-04-2015,25.09880,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-04-2015,25.13570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-04-2015,24.97740,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
31-03-2015,24.81730,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-03-2015,24.72050,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-03-2015,24.28160,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-03-2015,24.17440,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-03-2015,24.60100,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-03-2015,24.52890,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-03-2015,24.60140,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-03-2015,24.84570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-03-2015,25.06540,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-03-2015,25.18680,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-03-2015,25.26140,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-03-2015,24.99660,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-03-2015,24.99850,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-03-2015,25.42920,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-03-2015,25.16910,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-03-2015,25.27270,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-03-2015,25.36530,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-03-2015,25.78570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-03-2015,25.76620,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-03-2015,25.88210,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-03-2015,25.81130,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-02-2015,25.19220,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-02-2015,24.70070,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-02-2015,25.06470,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-02-2015,25.05510,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-02-2015,25.10010,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-02-2015,25.34860,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-02-2015,25.45050,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-02-2015,25.35520,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-02-2015,25.14200,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-02-2015,25.20940,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-02-2015,24.93420,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-02-2015,24.58860,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-02-2015,24.38340,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-02-2015,24.20590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-02-2015,24.55560,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-02-2015,24.82150,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-02-2015,24.92460,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-02-2015,25.08320,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-02-2015,25.11290,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-01-2015,25.06240,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-01-2015,25.38500,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-01-2015,25.42100,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-01-2015,25.33390,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-01-2015,25.06770,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-01-2015,24.88190,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-01-2015,24.75990,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-01-2015,24.69110,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-01-2015,24.51310,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-01-2015,24.31700,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-01-2015,24.22220,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-01-2015,23.76750,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-01-2015,23.82830,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
